"","intercept.coef","coef.high","p.intercept","p.high","infection.length","arena.size","initial.parasites","resist.diff"
"7976",3.57794789340665,-0.11596903948464,0,1.91442505753337e-06,50,6,90,"10%"
"7977",3.58740028516408,-0.0914989680326298,0,0.000144951045411144,50,6,90,"10%"
"7978",3.56133013316696,-0.0705967861939513,0,0.00362128562234698,50,6,90,"10%"
"7979",3.59374425899889,-0.109738766149427,0,5.37424696188433e-06,50,6,90,"10%"
"7980",3.59264384623311,-0.0858859689104632,0,0.000342168343190614,50,6,90,"10%"
"7981",3.58268525770753,-0.114140802585767,0,2.59443140182063e-06,50,6,90,"10%"
"7982",3.57515068878559,-0.0744096767871767,0,0.0020372635712145,50,6,90,"10%"
"7983",3.56303274424796,-0.0659193057559788,0,0.00648423593575037,50,6,90,"10%"
"7984",3.55820113047182,-0.0748095111836773,0,0.00210622285479719,50,6,90,"10%"
"7985",3.58546149491544,-0.10268412626087,0,2.16233930360957e-05,50,6,90,"10%"
"7986",3.56812325297813,-0.0616653606584876,0,0.0105927687079705,50,6,90,"10%"
"7987",3.57234563785799,-0.0794810676700054,0,0.00101606922429378,50,6,90,"10%"
"7988",3.59594145845467,-0.113778717969407,0,2.39036699113223e-06,50,6,90,"10%"
"7989",3.57009591812397,-0.0717718257310918,0,0.00297887877817627,50,6,90,"10%"
"7990",3.61010677294854,-0.157582764121044,0,7.85613425886331e-11,50,6,90,"10%"
"7991",3.58407433974781,-0.107769485598849,0,8.63770609764199e-06,50,6,90,"10%"
"7992",3.57459030771181,-0.102623855161445,0,2.42148932383082e-05,50,6,90,"10%"
"7993",3.57962246817699,-0.112013320995581,0,4.056227706389e-06,50,6,90,"10%"
"7994",3.56642929435737,-0.0818103045561443,0,0.000750849645667145,50,6,90,"10%"
"7995",3.58045870515952,-0.0940014795465369,0,0.000101318661295179,50,6,90,"10%"
"7996",3.57009591812397,-0.0708647961904486,0,0.00335633560947494,50,6,90,"10%"
"7997",3.58490686373095,-0.116674080732644,0,1.53204481235306e-06,50,6,90,"10%"
"7998",3.58296322852239,-0.0831278769632323,0,0.000556800650689357,50,6,90,"10%"
"7999",3.56755891887738,-0.080183840974172,0,0.000944473067552636,50,6,90,"10%"
"8000",3.55191359904078,-0.0566188939995086,0,0.0197652409817503,50,6,90,"10%"
"8001",3.69907727909038,-0.070478755861375,0,0.00185999870885544,70,6,90,"10%"
"8002",3.71868094535073,-0.0922089513654071,0,4.34996244995947e-05,70,6,90,"10%"
"8003",3.73838364901702,-0.116712944596539,0,2.07946043840362e-07,70,6,90,"10%"
"8004",3.73433071701785,-0.090710169309532,0,5.01789113084731e-05,70,6,90,"10%"
"8005",3.7244878815813,-0.105494554931534,0,2.94882687178528e-06,70,6,90,"10%"
"8006",3.71965111278069,-0.0878712507073271,0,9.53781188538176e-05,70,6,90,"10%"
"8007",3.72810016726722,-0.0902508842660601,0,5.76579912507357e-05,70,6,90,"10%"
"8008",3.73552446193698,-0.0960978915425738,0,1.76962865937601e-05,70,6,90,"10%"
"8009",3.7081917651463,-0.0666660074158443,0,0.00307893903938254,70,6,90,"10%"
"8010",3.7220724214697,-0.112506774075489,0,6.70067396227989e-07,70,6,90,"10%"
"8011",3.74903337693369,-0.120966062216504,0,6.51944960805029e-08,70,6,90,"10%"
"8012",3.71235181029908,-0.0933584836493086,0,3.71208825083306e-05,70,6,90,"10%"
"8013",3.73169945129686,-0.0802622926587984,0,0.000327116857988905,70,6,90,"10%"
"8014",3.72183055425362,-0.091640096488366,0,4.70437799043026e-05,70,6,90,"10%"
"8015",3.72858082096549,-0.121996609578383,0,6.92716114739237e-08,70,6,90,"10%"
"8016",3.69411572090918,-0.0804987512957926,0,0.000406071431381572,70,6,90,"10%"
"8017",3.74004774068834,-0.114108086348273,0,3.69691729411983e-07,70,6,90,"10%"
"8018",3.70352173085081,-0.0821184418617839,0,0.000291506527184101,70,6,90,"10%"
"8019",3.72785975375482,-0.109939388581376,0,1.09467772300581e-06,70,6,90,"10%"
"8020",3.71940865914876,-0.117449677065525,0,2.28498533421884e-07,70,6,90,"10%"
"8021",3.73790768518129,-0.123482416992302,0,4.20337702002963e-08,70,6,90,"10%"
"8022",3.72134664425144,-0.10315793076027,0,4.96050210054609e-06,70,6,90,"10%"
"8023",3.70376806660769,-0.0588405000229334,0,0.0090063809882928,70,6,90,"10%"
