"","intercept.coef","coef.high","p.intercept","p.high","infection.length","arena.size","initial.parasites","resist.diff"
"137",1.81156209652427,-0.232583391574272,0,0.000130348740826605,30,2,10,"25%"
"138",1.84054963339749,-0.269852549279545,0,8.32349065323177e-06,30,2,10,"25%"
"139",1.81319474994815,-0.174198035272369,0,0.00356576183159559,30,2,10,"25%"
"140",1.84845481290462,-0.237018897807172,0,7.29574843170948e-05,30,2,10,"25%"
"141",1.834180185112,-0.271833880209168,0,7.72652704428259e-06,30,2,10,"25%"
"142",1.83896107071237,-0.276614765811833,0,5.21403141982154e-06,30,2,10,"25%"
"143",1.80170980008123,-0.186289815969493,0,0.00201188485119957,30,2,10,"25%"
"144",1.81482474215906,-0.233786304246544,0,0.000117842846352753,30,2,10,"25%"
"145",1.83418018511201,-0.177858686778926,0,0.00266581886256405,30,2,10,"25%"
"146",1.85002837735203,-0.252663046151752,0,2.5196643700398e-05,30,2,10,"25%"
"147",1.85473426838946,-0.239314284277665,0,5.94818666684052e-05,30,2,10,"25%"
"148",1.81319474994813,-0.189853932344421,0,0.00156364358105229,30,2,10,"25%"
"149",1.83418018511202,-0.230760345002654,0,0.000122567135192996,30,2,10,"25%"
"150",1.78842056796255,-0.165079750359082,0,0.00624877371594975,30,2,10,"25%"
"151",1.84054963339749,-0.217208815791363,0,0.000272013973930159,30,2,10,"25%"
"152",1.86252854011627,-0.267189552059721,0,8.01286841205907e-06,30,2,10,"25%"
"153",1.79342474854713,-0.19403717196614,0,0.0013894655032796,30,2,10,"25%"
"154",1.76985463384004,-0.154434649728303,0,0.0110295743835322,30,2,10,"25%"
"155",1.80170980008123,-0.196279909044518,0,0.00117365384576104,30,2,10,"25%"
"156",1.81645208181843,-0.275293010137396,0,7.28602732374191e-06,30,2,10,"25%"
"157",1.89461685466776,-0.31770213393913,0,1.05300525077967e-07,30,2,10,"25%"
"158",1.80335860507143,-0.193920692637031,0,0.00132309679153613,30,2,10,"25%"
"159",1.82616089594541,-0.154687592591798,0,0.00883330173946508,30,2,10,"25%"
"160",1.83736998048012,-0.231940089443187,0,0.000110879819047946,30,2,10,"25%"
"161",1.86408013080769,-0.236802300244968,0,6.49330638419504e-05,30,2,10,"25%"
"162",1.84213567655312,-0.23871583644218,0,6.88176883297155e-05,30,2,10,"25%"
"163",1.84687876844914,-0.265840330535753,0,1.03680214576205e-05,30,2,10,"25%"
"164",1.85473426838945,-0.217681188922336,0,0.000238789672105365,30,2,10,"25%"
"165",1.84530023615609,-0.247934904955797,0,3.62896577626227e-05,30,2,10,"25%"
"166",1.86252854011626,-0.269220009610501,0,6.91845388073317e-06,30,2,10,"25%"
"167",1.85629799036568,-0.260959002310048,0,1.33171598874876e-05,30,2,10,"25%"
"168",1.85002837735203,-0.260793172233791,0,1.43365605254886e-05,30,2,10,"25%"
"169",1.81482474215906,-0.17777166269157,0,0.00294385609905876,30,2,10,"25%"
"170",1.8687205103642,-0.22972379568829,0,9.9662044789916e-05,30,2,10,"25%"
"171",1.80992677318352,-0.17677233413202,0,0.00317368562499644,30,2,10,"25%"
"172",1.81319474994813,-0.221920808141125,0,0.0002480683690142,30,2,10,"25%"
"173",1.82616089594539,-0.220731004908777,0,0.000243009905427686,30,2,10,"25%"
"174",1.80992677318356,-0.256001570679368,0,2.91471902695422e-05,30,2,10,"25%"
"175",1.81482474215906,-0.217459410957973,0,0.000320724354023839,30,2,10,"25%"
"176",1.80335860507142,-0.187938620959254,0,0.00182718409772434,30,2,10,"25%"
"177",1.85941811770187,-0.184192464729566,0,0.00166145317589303,30,2,10,"25%"
"178",1.84845481290461,-0.249067236323011,0,3.26705880998289e-05,30,2,10,"25%"
"179",1.81156209652423,-0.198132162820257,0,0.00100068319839028,30,2,10,"25%"
"180",1.83736998048011,-0.202264321297328,0,0.000677026861019103,30,2,10,"25%"
"181",1.84371920815876,-0.172245904805071,0,0.00341773619394847,30,2,10,"25%"
"182",1.86562931779452,-0.288714597064982,0,1.56685762745104e-06,30,2,10,"25%"
"183",1.81482474215905,-0.267262233442228,0,1.29646868223022e-05,30,2,10,"25%"
"184",1.78674692740454,-0.179311017641032,0,0.00311417952295752,30,2,10,"25%"
"185",1.8196988379173,-0.176826149396664,0,0.00301990219043289,30,2,10,"25%"
"186",1.81645208181843,-0.225178140011495,0,0.000198654838855641,30,2,10,"25%"
"187",1.80335860507141,-0.191922689974446,0,0.0014748873777926,30,2,10,"25%"
"188",1.83577635464483,-0.254737916731939,0,2.4977319590045e-05,30,2,10,"25%"
"189",1.87640694328834,-0.333108833354653,0,3.79776543055198e-08,30,2,10,"25%"
"190",1.880990602956,-0.271552690521716,0,4.78114149728891e-06,30,2,10,"25%"
"191",1.85159946958409,-0.202940843996676,0,0.000595196793468303,30,2,10,"25%"
"192",1.85002837735204,-0.212975297884363,0,0.000329671201084124,30,2,10,"25%"
"193",1.87487437593857,-0.342317507838147,0,1.77548443584906e-08,30,2,10,"25%"
"194",1.85159946958408,-0.206794413312482,0,0.00047355734384676,30,2,10,"25%"
"195",1.83577635464483,-0.19872327517774,0,0.000838368492484148,30,2,10,"25%"
"196",1.80828877117928,-0.188900527891985,0,0.00169044874291797,30,2,10,"25%"
"197",1.78842056796255,-0.247261496281317,0,6.22882010257455e-05,30,2,10,"25%"
"198",1.85629799036564,-0.205718134600095,0,0.000489741732687359,30,2,10,"25%"
"199",1.78339121955762,-0.181985478818607,0,0.00276142163013858,30,2,10,"25%"
"200",1.79508725932073,-0.185649346886568,0,0.0021534090821315,30,2,10,"25%"
"201",1.8484548129046,-0.313740446665895,0,2.79016971144815e-07,50,2,10,"25%"
"202",1.81319474994813,-0.26138595035033,0,1.96848801123094e-05,50,2,10,"25%"
"203",1.85159946958407,-0.270561031671356,0,7.04766735738597e-06,50,2,10,"25%"
"204",1.82776990675109,-0.200492076188201,0,0.000795255998362506,50,2,10,"25%"
"205",1.86097453824952,-0.198944175696243,0,0.000709956560538796,50,2,10,"25%"
"206",1.85159946958407,-0.236179485467391,0,7.5096814179763e-05,50,2,10,"25%"
"207",1.85002837735204,-0.28768207245164,0,2.03863389420135e-06,50,2,10,"25%"
"208",1.81807677754547,-0.175204089024947,0,0.00330963043977242,50,2,10,"25%"
"209",1.80500469597808,-0.195566783543756,0,0.00119789237415244,50,2,10,"25%"
"210",1.81156209652423,-0.159064694629646,0,0.00758970775883728,50,2,10,"25%"
"211",1.84213567655313,-0.250861734746579,0,3.06434155309341e-05,50,2,10,"25%"
"212",1.8531680973567,-0.26802287749156,0,8.31928194290318e-06,50,2,10,"25%"
"213",1.84530023615609,-0.278769824732948,0,4.15979591811297e-06,50,2,10,"25%"
"214",1.87333945622048,-0.211309093667189,0,0.000310797496965524,50,2,10,"25%"
"215",1.82293508669651,-0.155228266138288,0,0.00871657133262411,50,2,10,"25%"
"216",1.8196988379173,-0.246924909854727,0,4.86691097726649e-05,50,2,10,"25%"
"217",1.85316809735671,-0.280394169293296,0,3.38173536726903e-06,50,2,10,"25%"
"218",1.83098018238135,-0.268633877475715,0,1.00119668753717e-05,50,2,10,"25%"
"219",1.82293508669652,-0.180062398174865,0,0.00250936210266493,50,2,10,"25%"
"220",1.8484548129046,-0.219214273174263,0,0.000227178743338882,50,2,10,"25%"
"221",1.83896107071235,-0.280816452664632,0,3.84362965360185e-06,50,2,10,"25%"
"222",1.7474592103316,-0.0722335573594756,0,0.229587343579427,50,2,10,"25%"
"223",1.87640694328834,-0.281067955232529,0,2.46685791057154e-06,50,2,10,"25%"
"224",1.82293508669655,-0.199594269093368,0,0.000861689718452566,50,2,10,"25%"
"225",1.84687876844914,-0.237440856014906,0,7.19054229362031e-05,50,2,10,"25%"
"226",1.82131827146961,-0.217898431361005,0,0.000298606660900735,50,2,10,"25%"
"227",1.82616089594539,-0.196920356214816,0,0.000983290420532068,50,2,10,"25%"
"228",1.8531680973567,-0.233779854069219,0,8.67283651674137e-05,50,2,10,"25%"
"229",1.80500469597809,-0.148683197645118,0,0.0126190568456467,50,2,10,"25%"
"230",1.85785927093259,-0.240453188848959,0,5.36830926528461e-05,50,2,10,"25%"
"231",1.84845481290461,-0.213349153721823,0,0.000325769043956363,50,2,10,"25%"
"232",1.85002837735203,-0.214922718168002,0,0.000292699081199586,50,2,10,"25%"
"233",1.82776990675112,-0.200492076188607,0,0.000795257058749924,50,2,10,"25%"
"234",1.79508725932074,-0.14450740355494,0,0.0157351318897165,50,2,10,"25%"
"235",1.84530023615609,-0.256065031039281,0,2.08492926168311e-05,50,2,10,"25%"
"236",1.80992677318352,-0.168990193689952,0,0.00470634889712992,50,2,10,"25%"
"237",1.84687876844916,-0.253570237944808,0,2.43840474831401e-05,50,2,10,"25%"
"238",1.82937633279941,-0.194270673616604,0,0.00111993536799804,50,2,10,"25%"
"239",1.85159946958407,-0.244163559820533,0,4.42204489315888e-05,50,2,10,"25%"
"240",1.83098018238135,-0.217550248677602,0,0.000285003710793657,50,2,10,"25%"
"241",1.82937633279938,-0.18264263562151,0,0.00211746079842201,50,2,10,"25%"
"242",1.83736998048011,-0.242030992424417,0,5.7638965677415e-05,50,2,10,"25%"
"243",1.81482474215905,-0.203388827062141,0,0.000729466856571255,50,2,10,"25%"
"244",1.82776990675113,-0.220333996987554,0,0.00024611553354055,50,2,10,"25%"
"245",1.83736998048011,-0.229934070716576,0,0.000125988221757834,50,2,10,"25%"
"246",1.85002837735203,-0.167340003178313,0,0.00427885562572726,50,2,10,"25%"
"247",1.81482474215905,-0.265136834130087,0,1.50043027769081e-05,50,2,10,"25%"
"248",1.85002837735203,-0.271049672401832,0,6.9178506694812e-06,50,2,10,"25%"
"249",1.78674692740454,-0.195472985597238,0,0.00133434983295609,50,2,10,"25%"
"250",1.84213567655313,-0.216824414962283,0,0.000275386857861969,50,2,10,"25%"
"251",1.86562931779451,-0.258193408030067,0,1.47622580410316e-05,50,2,10,"25%"
"252",1.82616089594539,-0.20084963435445,0,0.000786818831783058,50,2,10,"25%"
"253",1.79009141212736,-0.186671572018789,0,0.00209408274926498,50,2,10,"25%"
"254",1.86562931779451,-0.190403664822368,0,0.00113182360899864,50,2,10,"25%"
"255",1.81969883791733,-0.161470761313756,0,0.00653880364820092,50,2,10,"25%"
"256",1.8261608959454,-0.226773319362658,0,0.000167455307230994,50,2,10,"25%"
"257",1.80170980008123,-0.19627990904377,0,0.001173650867582,50,2,10,"25%"
"258",1.8196988379173,-0.208262922818683,0,0.000534184502650401,50,2,10,"25%"
"259",1.86872051036419,-0.281528206876421,0,2.60355433473218e-06,50,2,10,"25%"
"260",1.82616089594539,-0.236925690828659,0,8.81749907786164e-05,50,2,10,"25%"
"261",1.81156209652425,-0.218253566019601,0,0.000312852709850306,50,2,10,"25%"
"262",1.84687876844914,-0.261733548583279,0,1.3846599580597e-05,50,2,10,"25%"
"263",1.83098018238135,-0.19392710291387,0,0.00113122214980515,50,2,10,"25%"
"264",1.83736998048011,-0.260455259749254,0,1.66162444148304e-05,50,2,10,"25%"
"265",1.79508725932074,-0.131161161602523,0,0.0278217750786763,50,2,10,"25%"
"266",1.85941811770188,-0.236077300098445,0,7.08442838919255e-05,50,2,10,"25%"
"267",1.8309801823814,-0.227560342272137,0,0.000153716348478598,50,2,10,"25%"
"268",1.85785927093258,-0.248421358498166,0,3.13384134980369e-05,50,2,10,"25%"
"269",1.85785927093258,-0.236492787633025,0,6.98306074188607e-05,50,2,10,"25%"
"270",1.8196988379173,-0.216278997808491,0,0.000332800302799168,50,2,10,"25%"
"271",1.82776990675112,-0.220333996985928,0,0.000246114263103264,50,2,10,"25%"
"272",1.80170980008124,-0.190273884984096,0,0.00162662916143224,50,2,10,"25%"
"273",1.81645208181845,-0.233358144722643,0,0.000119520107305175,50,2,10,"25%"
"274",1.80335860507141,-0.208019617016516,0,0.000601270669592458,50,2,10,"25%"
"275",1.83258146374831,-0.263965545832658,0,1.3652534655561e-05,50,2,10,"25%"
"276",1.82776990675109,-0.248791201800726,0,4.00786146371075e-05,50,2,10,"25%"
"277",1.80500469597808,-0.207639364778223,0,0.000608162593506178,50,2,10,"25%"
"278",1.80828877117927,-0.192868787067521,0,0.00136330306553827,50,2,10,"25%"
"279",1.84845481290461,-0.195957411009497,0,0.000910598026356113,50,2,10,"25%"
"280",1.83896107071235,-0.205806631660917,0,0.00054497576363279,50,2,10,"25%"
"281",1.88555334851441,-0.292244818009452,0,9.34512182858946e-07,50,2,10,"25%"
"282",1.8050046959781,-0.215769490859966,0,0.000379165424585381,50,2,10,"25%"
"283",1.8196988379173,-0.190458298186738,0,0.0014601949617967,50,2,10,"25%"
"284",1.84687876844914,-0.200145071271158,0,0.000721950002727656,50,2,10,"25%"
"285",1.83098018238134,-0.165161936511001,0,0.0051968251358267,50,2,10,"25%"
"286",1.83098018238134,-0.180400326615809,0,0.00236730792005775,50,2,10,"25%"
"287",1.82616089594539,-0.196920356215006,0,0.000983291426840405,50,2,10,"25%"
"288",1.82293508669651,-0.193694546966178,0,0.00119981152458844,50,2,10,"25%"
"289",1.83258146374831,-0.18008406185339,0,0.00238811654606683,50,2,10,"25%"
"290",1.81156209652425,-0.224369793035335,0,0.000216328575335144,50,2,10,"25%"
"291",1.84213567655312,-0.17254384129896,0,0.00339029581858792,50,2,10,"25%"
"292",1.85785927093259,-0.280944550203697,0,3.07900187475759e-06,50,2,10,"25%"
"293",1.86408013080769,-0.305935512760583,0,4.19328847397667e-07,50,2,10,"25%"
"294",1.82293508669651,-0.209505152992669,0,0.000486462571421708,50,2,10,"25%"
"295",1.80992677318354,-0.161268147595548,0,0.0068724880069934,50,2,10,"25%"
"296",1.8484548129046,-0.284014266401115,0,2.72908068214858e-06,50,2,10,"25%"
"297",1.870262530716,-0.212034454112341,0,0.000303584307544338,50,2,10,"25%"
"298",1.81969883791731,-0.234553618052185,0,0.000108032073607967,50,2,10,"25%"
"299",1.79342474854712,-0.166146917984392,0,0.00581191893208196,50,2,10,"25%"
"300",1.81319474994812,-0.162614894182728,0,0.00635274065658381,50,2,10,"25%"
"301",1.85316809735671,-0.218062438173946,0,0.000235846972574156,70,2,10,"25%"
"302",1.83098018238134,-0.243787878892794,0,5.42404892240921e-05,70,2,10,"25%"
"303",1.8687205103642,-0.243409248773397,0,3.99963648480082e-05,70,2,10,"25%"
"304",1.80500469597809,-0.219859476112889,0,0.000297527825359034,70,2,10,"25%"
"305",1.80170980008126,-0.174431969518783,0,0.00371687052107392,70,2,10,"25%"
"306",1.86252854011626,-0.194821719558033,0,0.000894123506760262,70,2,10,"25%"
"307",1.83896107071239,-0.23755532997548,0,7.62195941899471e-05,70,2,10,"25%"
"308",1.85785927093258,-0.301822135224579,0,6.28249224907754e-07,70,2,10,"25%"
"309",1.79840401194677,-0.250841503228564,0,4.5392284986794e-05,70,2,10,"25%"
"310",1.86562931779451,-0.226632603118843,0,0.000124840689557156,70,2,10,"25%"
"311",1.85473426838945,-0.247298358625823,0,3.48020188219713e-05,70,2,10,"25%"
"312",1.81156209652424,-0.255524960817136,0,2.96393230825393e-05,70,2,10,"25%"
"313",1.82293508669651,-0.187829427513063,0,0.00165577954851732,70,2,10,"25%"
"314",1.8033586050715,-0.187938620958089,0,0.00182717816322653,70,2,10,"25%"
"315",1.80828877117927,-0.1889005278908,0,0.00169044206099184,70,2,10,"25%"
"316",1.80500469597808,-0.181663878374495,0,0.0025231017238811,70,2,10,"25%"
"317",1.8196988379173,-0.274266255458955,0,7.57012800529151e-06,70,2,10,"25%"
"318",1.79508725932075,-0.209942039455445,0,0.000567629356583369,70,2,10,"25%"
"319",1.86562931779452,-0.290782850128879,0,1.33777685762417e-06,70,2,10,"25%"
"320",1.82293508669652,-0.166613588363377,0,0.00500494592660278,70,2,10,"25%"
"321",1.83896107071235,-0.251768767223788,0,2.96674193406607e-05,70,2,10,"25%"
"322",1.82937633279937,-0.19622189374792,0,0.00100369097187319,70,2,10,"25%"
"323",1.84054963339749,-0.316669609321112,0,2.46640884404288e-07,70,2,10,"25%"
"324",1.85629799036563,-0.252878150255818,0,2.34105583639712e-05,70,2,10,"25%"
"325",1.80005827204275,-0.196638431932986,0,0.00116165329131062,70,2,10,"25%"
